#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
24178495000,1.7453292519943295e-08,0.0,0.0,0.023942016601562498,-0.033518823242187495,9.82580361328125
24179490000,-1.7453292519943295e-08,0.0,-1.7453292519943295e-08,0.023942016601562498,-0.023942016601562498,9.82580361328125
24180486000,-3.490658503988659e-08,-1.7453292519943295e-08,-3.490658503988659e-08,0.028730419921875,-0.0143652099609375,9.840168823242188
24181482000,-1.7453292519943295e-08,0.0,-3.490658503988659e-08,0.01915361328125,-0.0143652099609375,9.86411083984375
24182480000,0.0,0.0,-1.7453292519943295e-08,0.0047884033203125,-0.009576806640625,9.892841259765625
24183473000,0.0,0.0,-1.7453292519943295e-08,0.009576806640625,0.0,9.897629663085937
24184469000,0.0,0.0,0.0,0.028730419921875,0.0047884033203125,9.897629663085937
24185463000,-1.7453292519943295e-08,-1.7453292519943295e-08,0.0,0.01915361328125,0.0047884033203125,9.873687646484374
24186459000,-3.490658503988659e-08,0.0,0.0,0.0047884033203125,-0.01915361328125,9.86411083984375
24187455000,-1.7453292519943295e-08,1.7453292519943295e-08,1.7453292519943295e-08,0.009576806640625,-0.0430956298828125,9.8449572265625
24188451000,-1.7453292519943295e-08,1.7453292519943295e-08,0.0,0.0383072265625,-0.1005564697265625,9.840168823242188
24189446000,-1.7453292519943295e-08,1.7453292519943295e-08,0.0,0.06703764648437499,-0.19632453613281248,9.854534033203125
24190442000,-1.7453292519943295e-08,0.0,0.0,0.062249243164062495,-0.27293898925781246,9.888052856445311
24191436000,1.7453292519943295e-08,-1.7453292519943295e-08,0.0,0.0526724365234375,-0.27293898925781246,9.926360083007811
24192432000,3.490658503988659e-08,-1.7453292519943295e-08,0.0,0.0430956298828125,-0.2346317626953125,9.911994873046874
24193427000,5.235987755982989e-08,0.0,-1.7453292519943295e-08,0.0430956298828125,-0.2346317626953125,9.911994873046874
24194423000,1.7453292519943295e-08,1.7453292519943295e-08,0.0,0.01915361328125,-0.2059013427734375,9.888052856445311
24195419000,-1.7453292519943295e-08,1.7453292519943295e-08,0.0,0.0047884033203125,-0.16280571289062498,9.878476049804688
24196415000,-1.7453292519943295e-08,1.7453292519943295e-08,-1.7453292519943295e-08,0.0,-0.12449848632812499,9.873687646484374
24197408000,1.7453292519943295e-08,-1.7453292519943295e-08,-3.490658503988659e-08,0.009576806640625,-0.1149216796875,9.854534033203125
24198404000,-1.7453292519943295e-08,-3.490658503988659e-08,-1.7453292519943295e-08,0.009576806640625,-0.1005564697265625,9.868899243164062
24199400000,0.0,-1.7453292519943295e-08,-3.490658503988659e-08,0.023942016601562498,-0.143652099609375,9.8449572265625
24200396000,0.0,0.0,-1.7453292519943295e-08,0.0383072265625,-0.1197100830078125,9.82580361328125
24201391000,3.490658503988659e-08,1.7453292519943295e-08,-1.7453292519943295e-08,0.0909796630859375,-0.1149216796875,9.801861596679688
24202387000,0.0,0.0,1.7453292519943295e-08,0.06703764648437499,-0.028730419921875,9.816226806640625
24203380000,0.0,0.0,0.0,0.028730419921875,-0.0526724365234375,9.835380419921874
24204376000,0.0,0.0,1.7453292519943295e-08,0.01915361328125,-0.023942016601562498,9.854534033203125
24205371000,-1.7453292519943295e-08,0.0,-1.7453292519943295e-08,0.01915361328125,0.0,9.873687646484374
24206367000,0.0,0.0,-3.490658503988659e-08,0.028730419921875,-0.01915361328125,9.883264453125
24207363000,-3.490658503988659e-08,0.0,-1.7453292519943295e-08,0.009576806640625,-0.033518823242187495,9.916783276367187
24208359000,-1.7453292519943295e-08,-1.7453292519943295e-08,-3.490658503988659e-08,0.0047884033203125,-0.0718260498046875,9.931148486328125
24209354000,-5.235987755982989e-08,-1.7453292519943295e-08,0.0,0.028730419921875,-0.086191259765625,9.911994873046874
24210348000,1.7453292519943295e-08,-1.7453292519943295e-08,-1.7453292519943295e-08,0.05746083984375,-0.0909796630859375,9.9215716796875
24211344000,3.490658503988659e-08,0.0,0.0,0.1149216796875,-0.08140285644531249,9.911994873046874
24212340000,0.0,1.7453292519943295e-08,1.7453292519943295e-08,0.1388636962890625,-0.09576806640624999,9.907206469726562
24213335000,1.7453292519943295e-08,1.7453292519943295e-08,1.7453292519943295e-08,0.1580173095703125,-0.1388636962890625,9.931148486328125
24214331000,0.0,1.7453292519943295e-08,3.490658503988659e-08,0.1580173095703125,-0.16280571289062498,9.931148486328125
24215327000,3.490658503988659e-08,1.7453292519943295e-08,0.0,0.15322890625,-0.19153613281249998,9.935936889648437
24216320000,0.0,-1.7453292519943295e-08,1.7453292519943295e-08,0.12449848632812499,-0.2346317626953125,9.9215716796875
24217316000,1.7453292519943295e-08,-1.7453292519943295e-08,0.0,0.076614453125,-0.24899697265624998,9.888052856445311
24218312000,1.7453292519943295e-08,-1.7453292519943295e-08,0.0,0.033518823242187495,-0.24899697265624998,9.883264453125
24219308000,1.7453292519943295e-08,0.0,-1.7453292519943295e-08,0.0047884033203125,-0.21068974609375,9.8449572265625
24220303000,0.0,1.7453292519943295e-08,0.0,-0.0047884033203125,-0.201112939453125,9.816226806640625
24221299000,0.0,1.7453292519943295e-08,1.7453292519943295e-08,-0.01915361328125,-0.21068974609375,9.811438403320311
24222292000,-1.7453292519943295e-08,0.0,1.7453292519943295e-08,-0.05746083984375,-0.239420166015625,9.801861596679688
24223288000,1.7453292519943295e-08,0.0,3.490658503988659e-08,-0.05746083984375,-0.239420166015625,9.801861596679688
24224284000,3.490658503988659e-08,-1.7453292519943295e-08,3.490658503988659e-08,-0.0718260498046875,-0.2442085693359375,9.787496386718749
24225279000,-1.7453292519943295e-08,-1.7453292519943295e-08,0.0,-0.08140285644531249,-0.277727392578125,9.787496386718749
24226275000,0.0,0.0,1.7453292519943295e-08,-0.086191259765625,-0.296881005859375,9.734823950195311
24227271000,-1.7453292519943295e-08,0.0,1.7453292519943295e-08,-0.062249243164062495,-0.3016694091796875,9.720458740234374
24228264000,-3.490658503988659e-08,1.7453292519943295e-08,0.0,-0.06703764648437499,-0.2825157958984375,9.696516723632811
24229260000,-1.7453292519943295e-08,0.0,0.0,-0.0909796630859375,-0.33518823242187495,9.715670336914062
24230255000,-1.7453292519943295e-08,1.7453292519943295e-08,0.0,-0.08140285644531249,-0.3495534423828125,9.758765966796874
24231251000,0.0,1.7453292519943295e-08,0.0,-0.047884033203124995,-0.33039982910156246,9.739612353515625
24232247000,0.0,0.0,3.490658503988659e-08,0.0047884033203125,-0.32082302246093747,9.725247143554688
24233243000,0.0,0.0,5.235987755982989e-08,0.033518823242187495,-0.277727392578125,9.715670336914062
24234239000,1.7453292519943295e-08,0.0,3.490658503988659e-08,0.0526724365234375,-0.22505495605468748,9.734823950195311
24235231000,0.0,0.0,3.490658503988659e-08,0.09576806640624999,-0.2346317626953125,9.777919580078125
24236227000,1.7453292519943295e-08,0.0,0.0,0.076614453125,-0.33039982910156246,9.80665
24237222000,0.0,-1.7453292519943295e-08,1.7453292519943295e-08,0.086191259765625,-0.39743747558593745,9.835380419921874
24238218000,1.7453292519943295e-08,0.0,0.0,0.076614453125,-0.469263525390625,9.816226806640625
24239215000,1.7453292519943295e-08,0.0,-3.490658503988659e-08,0.0718260498046875,-0.45968671875,9.816226806640625
24240210000,0.0,0.0,-5.235987755982989e-08,0.076614453125,-0.411802685546875,9.801861596679688
24241203000,1.7453292519943295e-08,0.0,-5.235987755982989e-08,0.05746083984375,-0.373495458984375,9.787496386718749
24242199000,0.0,0.0,-5.235987755982989e-08,0.0383072265625,-0.3064578125,9.792284790039062
24243195000,-1.7453292519943295e-08,1.7453292519943295e-08,-5.235987755982989e-08,0.023942016601562498,-0.3016694091796875,9.777919580078125
24244191000,1.7453292519943295e-08,1.7453292519943295e-08,-5.235987755982989e-08,-0.0047884033203125,-0.22505495605468748,9.787496386718749
24245186000,0.0,0.0,-3.490658503988659e-08,-0.0047884033203125,-0.1388636962890625,9.782707983398437
24246182000,-1.7453292519943295e-08,-1.7453292519943295e-08,-3.490658503988659e-08,0.023942016601562498,-0.0909796630859375,9.739612353515625
24247176000,-3.490658503988659e-08,1.7453292519943295e-08,-1.7453292519943295e-08,0.06703764648437499,-0.105344873046875,9.734823950195311
24248172000,-3.490658503988659e-08,0.0,-1.7453292519943295e-08,0.0909796630859375,-0.1580173095703125,9.715670336914062
24249168000,-1.7453292519943295e-08,-1.7453292519943295e-08,-5.235987755982989e-08,0.086191259765625,-0.239420166015625,9.701305126953125
24250163000,-1.7453292519943295e-08,-1.7453292519943295e-08,-3.490658503988659e-08,0.06703764648437499,-0.2920926025390625,9.720458740234374
24251159000,0.0,0.0,-3.490658503988659e-08,0.05746083984375,-0.32082302246093747,9.730035546875
24252155000,1.7453292519943295e-08,0.0,-5.235987755982989e-08,0.0718260498046875,-0.36391865234375,9.744400756835937
24253149000,1.7453292519943295e-08,0.0,-5.235987755982989e-08,0.086191259765625,-0.38307226562499996,9.763554370117188
24254144000,0.0,0.0,-5.235987755982989e-08,0.086191259765625,-0.38307226562499996,9.763554370117188
24255140000,1.7453292519943295e-08,0.0,-3.490658503988659e-08,0.1005564697265625,-0.4165910888671875,9.777919580078125
24256136000,1.7453292519943295e-08,0.0,-1.7453292519943295e-08,0.13407529296874998,-0.430956298828125,9.792284790039062
24257131000,1.7453292519943295e-08,0.0,1.7453292519943295e-08,0.15322890625,-0.39264907226562495,9.777919580078125
24258127000,1.7453292519943295e-08,0.0,1.7453292519943295e-08,0.1771709228515625,-0.3495534423828125,9.753977563476562
24259123000,0.0,0.0,3.490658503988659e-08,0.17238251953125,-0.26815058593749996,9.720458740234374
24260116000,-1.7453292519943295e-08,0.0,1.7453292519943295e-08,0.15322890625,-0.2059013427734375,9.682151513671874
24261112000,-1.7453292519943295e-08,1.7453292519943295e-08,3.490658503988659e-08,0.13407529296874998,-0.11013327636718749,9.677363110351562
24262108000,0.0,1.7453292519943295e-08,1.7453292519943295e-08,0.13407529296874998,-0.06703764648437499,9.6917283203125
24263104000,-1.7453292519943295e-08,0.0,1.7453292519943295e-08,0.1388636962890625,-0.0143652099609375,9.710881933593749
24264099000,-1.7453292519943295e-08,0.0,1.7453292519943295e-08,0.1484405029296875,0.01915361328125,9.734823950195311
24265095000,0.0,0.0,0.0,0.1388636962890625,0.0718260498046875,9.773131176757811
24266089000,0.0,0.0,0.0,0.1484405029296875,0.1197100830078125,9.82580361328125
24267085000,1.7453292519943295e-08,-1.7453292519943295e-08,1.7453292519943295e-08,0.1580173095703125,0.16759411621093748,9.859322436523437
24268080000,0.0,0.0,3.490658503988659e-08,0.1771709228515625,0.16759411621093748,9.907206469726562
24269076000,1.7453292519943295e-08,-1.7453292519943295e-08,3.490658503988659e-08,0.1867477294921875,0.143652099609375,9.935936889648437
24270072000,0.0,0.0,3.490658503988659e-08,0.2059013427734375,0.1197100830078125,9.964667309570311
24271067000,0.0,0.0,3.490658503988659e-08,0.22026655273437498,0.06703764648437499,9.993397729492187
24272062000,0.0,1.7453292519943295e-08,3.490658503988659e-08,0.19153613281249998,0.033518823242187495,9.9981861328125
24273057000,0.0,0.0,3.490658503988659e-08,0.11013327636718749,-0.01915361328125,9.993397729492187
24274053000,0.0,0.0,3.490658503988659e-08,0.0430956298828125,-0.0526724365234375,10.002974536132811
24275049000,-1.7453292519943295e-08,0.0,3.490658503988659e-08,-0.0047884033203125,-0.09576806640624999,9.97903251953125
24276044000,-1.7453292519943295e-08,0.0,3.490658503988659e-08,-0.023942016601562498,-0.1580173095703125,9.94072529296875
24277040000,-1.7453292519943295e-08,0.0,1.7453292519943295e-08,-0.033518823242187495,-0.17238251953125,9.883264453125
24278034000,-1.7453292519943295e-08,0.0,0.0,-0.01915361328125,-0.16759411621093748,9.849745629882811
24279030000,0.0,0.0,0.0,-0.0143652099609375,-0.1484405029296875,9.840168823242188
24280026000,1.7453292519943295e-08,0.0,0.0,0.0143652099609375,-0.105344873046875,9.868899243164062
24281021000,1.7453292519943295e-08,0.0,0.0,0.05746083984375,-0.028730419921875,9.926360083007811
24282017000,1.7453292519943295e-08,0.0,0.0,0.05746083984375,-0.028730419921875,9.926360083007811
24283013000,1.7453292519943295e-08,0.0,1.7453292519943295e-08,0.0909796630859375,0.0526724365234375,9.97903251953125
24284008000,0.0,0.0,1.7453292519943295e-08,0.1292868896484375,0.105344873046875,10.046070166015625
24285003000,1.7453292519943295e-08,0.0,1.7453292519943295e-08,0.1580173095703125,0.13407529296874998,10.079588989257813
24285998000,0.0,0.0,3.490658503988659e-08,0.15322890625,0.12449848632812499,10.089165795898436
24286994000,0.0,0.0,3.490658503988659e-08,0.12449848632812499,0.1292868896484375,10.070012182617187
24287989000,-1.7453292519943295e-08,0.0,3.490658503988659e-08,0.09576806640624999,0.1292868896484375,10.022128149414062
24288985000,-1.7453292519943295e-08,0.0,1.7453292519943295e-08,0.062249243164062495,0.0909796630859375,9.955090502929687
24289981000,-1.7453292519943295e-08,0.0,1.7453292519943295e-08,0.023942016601562498,0.0383072265625,9.90241806640625
24290974000,0.0,0.0,0.0,0.0047884033203125,-0.009576806640625,9.873687646484374
24291970000,0.0,0.0,0.0,-0.01915361328125,-0.028730419921875,9.888052856445311
24292966000,-1.7453292519943295e-08,0.0,-1.7453292519943295e-08,-0.0383072265625,-0.0526724365234375,9.911994873046874
24293961000,0.0,0.0,-1.7453292519943295e-08,-0.05746083984375,-0.0909796630859375,9.969455712890625
24294957000,0.0,0.0,-1.7453292519943295e-08,-0.0718260498046875,-0.11013327636718749,10.01733974609375
24295953000,0.0,0.0,-1.7453292519943295e-08,-0.0718260498046875,-0.105344873046875,10.05564697265625
24296947000,0.0,0.0,0.0,-0.062249243164062495,-0.0909796630859375,10.060435375976562
24297942000,1.7453292519943295e-08,0.0,0.0,-0.023942016601562498,-0.0909796630859375,10.050858569335936
24298938000,1.7453292519943295e-08,0.0,1.7453292519943295e-08,0.01915361328125,-0.076614453125,10.01733974609375
24299934000,0.0,0.0,1.7453292519943295e-08,0.047884033203124995,-0.076614453125,9.974244116210937
24300931000,0.0,0.0,1.7453292519943295e-08,0.0718260498046875,-0.062249243164062495,9.94072529296875
24301925000,0.0,0.0,0.0,0.1005564697265625,-0.047884033203124995,9.873687646484374
24302920000,0.0,0.0,0.0,0.15322890625,-0.0526724365234375,9.777919580078125
24303916000,0.0,0.0,0.0,0.1867477294921875,-0.06703764648437499,9.686939916992188
24304911000,0.0,-1.7453292519943295e-08,0.0,0.22026655273437498,-0.0718260498046875,9.619902270507811
24305907000,-1.7453292519943295e-08,0.0,0.0,0.2442085693359375,-0.105344873046875,9.591171850585937
24306903000,-1.7453292519943295e-08,0.0,0.0,0.24899697265624998,-0.1149216796875,9.567229833984374
24307898000,-1.7453292519943295e-08,0.0,0.0,0.2442085693359375,-0.16280571289062498,9.567229833984374
24308894000,-1.7453292519943295e-08,1.7453292519943295e-08,0.0,0.229843359375,-0.19632453613281248,9.586383447265625
24309889000,0.0,0.0,0.0,0.19632453613281248,-0.201112939453125,9.610325463867188
24310884000,1.7453292519943295e-08,1.7453292519943295e-08,0.0,0.1771709228515625,-0.21068974609375,9.624690673828125
24311880000,0.0,0.0,0.0,0.1771709228515625,-0.181959326171875,9.629479077148437
24312876000,1.7453292519943295e-08,0.0,0.0,0.1771709228515625,-0.181959326171875,9.629479077148437
24313871000,1.7453292519943295e-08,0.0,0.0,0.17238251953125,-0.1292868896484375,9.643844287109374
24314867000,-1.7453292519943295e-08,0.0,0.0,0.1484405029296875,-0.086191259765625,9.662997900390625
24315860000,0.0,0.0,0.0,0.12449848632812499,-0.086191259765625,9.677363110351562
24316856000,0.0,0.0,0.0,0.1149216796875,-0.0383072265625,9.6917283203125
24317852000,0.0,0.0,0.0,0.1149216796875,-0.033518823242187495,9.696516723632811
24318848000,0.0,0.0,0.0,0.0909796630859375,-0.062249243164062495,9.720458740234374
24319843000,0.0,-1.7453292519943295e-08,0.0,0.06703764648437499,-0.0718260498046875,9.763554370117188
24320839000,0.0,0.0,0.0,0.047884033203124995,-0.1005564697265625,9.787496386718749
24321833000,0.0,0.0,1.7453292519943295e-08,0.028730419921875,-0.11013327636718749,9.777919580078125
24322828000,0.0,0.0,0.0,0.0047884033203125,-0.1292868896484375,9.758765966796874
24323825000,-1.7453292519943295e-08,0.0,1.7453292519943295e-08,-0.0143652099609375,-0.17238251953125,9.753977563476562
24324819000,0.0,0.0,0.0,0.0047884033203125,-0.181959326171875,9.725247143554688
24325815000,0.0,1.7453292519943295e-08,1.7453292519943295e-08,0.047884033203124995,-0.15322890625,9.672574707031249
24326811000,0.0,1.7453292519943295e-08,0.0,0.06703764648437499,-0.1867477294921875,9.6151138671875
24327804000,0.0,0.0,0.0,0.076614453125,-0.181959326171875,9.600748657226562
24328800000,0.0,0.0,0.0,0.1005564697265625,-0.17238251953125,9.6151138671875
24329796000,0.0,1.7453292519943295e-08,0.0,0.0909796630859375,-0.1580173095703125,9.629479077148437
24330792000,0.0,0.0,0.0,0.1005564697265625,-0.105344873046875,9.658209497070311
24331787000,0.0,0.0,0.0,0.09576806640624999,-0.076614453125,9.720458740234374
24332783000,0.0,0.0,0.0,0.0718260498046875,-0.028730419921875,9.811438403320311
24333779000,0.0,0.0,0.0,0.05746083984375,-0.009576806640625,9.878476049804688
24334773000,0.0,0.0,0.0,0.0430956298828125,0.009576806640625,9.897629663085937
24335768000,1.7453292519943295e-08,-1.7453292519943295e-08,0.0,0.0430956298828125,0.01915361328125,9.878476049804688
24336764000,0.0,-1.7453292519943295e-08,0.0,0.06703764648437499,0.023942016601562498,9.859322436523437
24337760000,1.7453292519943295e-08,0.0,0.0,0.09576806640624999,-0.0143652099609375,9.840168823242188
24338755000,-1.7453292519943295e-08,0.0,0.0,0.08140285644531249,-0.076614453125,9.82580361328125
24339751000,0.0,1.7453292519943295e-08,0.0,0.06703764648437499,-0.1292868896484375,9.873687646484374
24340744000,0.0,0.0,0.0,0.0430956298828125,-0.17238251953125,9.897629663085937
24341740000,0.0,0.0,0.0,0.028730419921875,-0.1580173095703125,9.897629663085937
24342736000,0.0,0.0,0.0,0.01915361328125,-0.19632453613281248,9.892841259765625
24343731000,-1.7453292519943295e-08,1.7453292519943295e-08,1.7453292519943295e-08,0.01915361328125,-0.19632453613281248,9.892841259765625
24344727000,0.0,1.7453292519943295e-08,0.0,-0.0143652099609375,-0.24899697265624998,9.911994873046874
24345723000,0.0,0.0,0.0,-0.0383072265625,-0.27293898925781246,9.931148486328125
24346716000,-1.7453292519943295e-08,0.0,0.0,-0.0526724365234375,-0.28730419921875,9.94072529296875
24347712000,0.0,0.0,0.0,-0.047884033203124995,-0.3112462158203125,9.931148486328125
24348707000,1.7453292519943295e-08,0.0,0.0,-0.0526724365234375,-0.277727392578125,9.911994873046874
24349703000,0.0,0.0,0.0,-0.047884033203124995,-0.24899697265624998,9.916783276367187
24350699000,1.7453292519943295e-08,0.0,0.0,-0.047884033203124995,-0.229843359375,9.911994873046874
24351695000,0.0,0.0,0.0,-0.047884033203124995,-0.1867477294921875,9.935936889648437
24352688000,0.0,0.0,0.0,-0.0526724365234375,-0.1771709228515625,9.969455712890625
24353684000,1.7453292519943295e-08,0.0,0.0,-0.047884033203124995,-0.16280571289062498,9.988609326171874
24354681000,0.0,0.0,0.0,-0.033518823242187495,-0.13407529296874998,9.97903251953125
24355675000,-1.7453292519943295e-08,0.0,0.0,-0.0143652099609375,-0.09576806640624999,9.935936889648437
24356671000,0.0,-1.7453292519943295e-08,0.0,0.0047884033203125,-0.0909796630859375,9.90241806640625
24357667000,0.0,0.0,0.0,0.023942016601562498,-0.0909796630859375,9.897629663085937
24358662000,0.0,0.0,0.0,0.0047884033203125,-0.0909796630859375,9.907206469726562
24359657000,0.0,0.0,1.7453292519943295e-08,0.0,-0.0909796630859375,9.931148486328125
24360652000,0.0,1.7453292519943295e-08,1.7453292519943295e-08,-0.01915361328125,-0.1005564697265625,9.94072529296875
24361648000,-1.7453292519943295e-08,1.7453292519943295e-08,0.0,-0.047884033203124995,-0.13407529296874998,9.935936889648437
24362644000,0.0,1.7453292519943295e-08,0.0,-0.0383072265625,-0.1484405029296875,9.931148486328125
24363639000,0.0,0.0,0.0,-0.009576806640625,-0.1292868896484375,9.888052856445311
24364635000,-1.7453292519943295e-08,0.0,0.0,0.0383072265625,-0.1197100830078125,9.840168823242188
24365629000,1.7453292519943295e-08,0.0,0.0,0.086191259765625,-0.09576806640624999,9.80665
24366625000,0.0,0.0,0.0,0.086191259765625,-0.09576806640624999,9.80665
24367621000,0.0,0.0,0.0,0.13407529296874998,-0.0909796630859375,9.801861596679688
24368616000,1.7453292519943295e-08,0.0,0.0,0.16759411621093748,-0.0909796630859375,9.801861596679688
24369612000,-1.7453292519943295e-08,0.0,0.0,0.2059013427734375,-0.076614453125,9.830592016601562
24370608000,1.7453292519943295e-08,0.0,0.0,0.22505495605468748,-0.06703764648437499,9.8449572265625
24371602000,0.0,-1.7453292519943295e-08,0.0,0.229843359375,-0.0526724365234375,9.873687646484374
24372598000,0.0,0.0,0.0,0.229843359375,-0.028730419921875,9.892841259765625
24373596000,0.0,0.0,0.0,0.22026655273437498,-0.0383072265625,9.892841259765625
24374589000,0.0,0.0,0.0,0.2154781494140625,-0.023942016601562498,9.907206469726562
24375585000,0.0,0.0,0.0,0.22026655273437498,-0.023942016601562498,9.911994873046874
24376580000,0.0,0.0,0.0,0.2059013427734375,-0.047884033203124995,9.897629663085937
24377575000,-1.7453292519943295e-08,0.0,0.0,0.1867477294921875,-0.0718260498046875,9.86411083984375
24378570000,0.0,0.0,0.0,0.16280571289062498,-0.08140285644531249,9.859322436523437
24379566000,0.0,0.0,0.0,0.1388636962890625,-0.12449848632812499,9.86411083984375
24380562000,0.0,0.0,0.0,0.12449848632812499,-0.1292868896484375,9.854534033203125
24381558000,0.0,0.0,0.0,0.11013327636718749,-0.143652099609375,9.840168823242188
24382556000,0.0,0.0,0.0,0.1005564697265625,-0.16280571289062498,9.82580361328125
24383549000,0.0,1.7453292519943295e-08,0.0,0.1005564697265625,-0.1580173095703125,9.797073193359374
24384543000,0.0,0.0,0.0,0.09576806640624999,-0.1388636962890625,9.7683427734375
24385538000,-1.7453292519943295e-08,0.0,0.0,0.1197100830078125,-0.1149216796875,9.744400756835937
24386534000,1.7453292519943295e-08,0.0,0.0,0.13407529296874998,-0.1005564697265625,9.677363110351562
24387530000,0.0,0.0,0.0,0.1484405029296875,-0.0909796630859375,9.629479077148437
24388526000,0.0,0.0,0.0,0.15322890625,-0.086191259765625,9.643844287109374
24389523000,0.0,0.0,0.0,0.1388636962890625,-0.09576806640624999,9.672574707031249
24390516000,0.0,0.0,0.0,0.09576806640624999,-0.11013327636718749,9.730035546875
24391514000,1.7453292519943295e-08,0.0,0.0,0.0526724365234375,-0.11013327636718749,9.8449572265625
24392507000,-1.7453292519943295e-08,0.0,0.0,-0.009576806640625,-0.1149216796875,9.916783276367187
24393503000,0.0,0.0,0.0,-0.05746083984375,-0.12449848632812499,9.955090502929687
24394499000,0.0,0.0,0.0,-0.086191259765625,-0.1292868896484375,9.983820922851562
24395494000,-1.7453292519943295e-08,0.0,0.0,-0.1005564697265625,-0.13407529296874998,9.97903251953125
24396488000,-1.7453292519943295e-08,0.0,0.0,-0.1005564697265625,-0.13407529296874998,9.97903251953125
24397484000,0.0,0.0,1.7453292519943295e-08,-0.1197100830078125,-0.1292868896484375,9.95987890625
24398480000,0.0,0.0,0.0,-0.11013327636718749,-0.1149216796875,9.94072529296875
24399476000,0.0,0.0,0.0,-0.105344873046875,-0.1197100830078125,9.897629663085937
24400471000,0.0,0.0,0.0,-0.086191259765625,-0.12449848632812499,9.878476049804688
24401467000,0.0,0.0,0.0,-0.062249243164062495,-0.11013327636718749,9.883264453125
24402460000,1.7453292519943295e-08,0.0,0.0,-0.0526724365234375,-0.1005564697265625,9.86411083984375
24403457000,0.0,0.0,0.0,-0.028730419921875,-0.086191259765625,9.8449572265625
24404453000,0.0,0.0,0.0,0.0047884033203125,-0.08140285644531249,9.816226806640625
24405447000,0.0,0.0,0.0,0.023942016601562498,-0.11013327636718749,9.80665
24406443000,0.0,0.0,0.0,0.0143652099609375,-0.13407529296874998,9.82580361328125
24407439000,0.0,0.0,0.0,-0.0143652099609375,-0.1388636962890625,9.859322436523437
24408434000,0.0,0.0,0.0,-0.033518823242187495,-0.1580173095703125,9.878476049804688
24409429000,1.7453292519943295e-08,0.0,0.0,-0.0430956298828125,-0.15322890625,9.907206469726562
24410423000,0.0,0.0,0.0,-0.047884033203124995,-0.143652099609375,9.94072529296875
24411419000,0.0,0.0,0.0,-0.062249243164062495,-0.1484405029296875,9.969455712890625
24412415000,0.0,0.0,0.0,-0.086191259765625,-0.1484405029296875,9.9981861328125
24413412000,1.7453292519943295e-08,-1.7453292519943295e-08,0.0,-0.105344873046875,-0.15322890625,10.01733974609375
24414406000,-1.7453292519943295e-08,0.0,1.7453292519943295e-08,-0.12449848632812499,-0.16280571289062498,10.046070166015625
24415400000,1.7453292519943295e-08,0.0,0.0,-0.12449848632812499,-0.201112939453125,10.0748005859375
